text,labels
Was 'Curb Your Enthusiasm' Filming Season 11 During COVID-19 Pandemic?,0
"Flawed Paper on COVID-19 Vaccines, Deaths Spreads Widely Before Retraction",0
WebQoof Recap: Trolls Target Safoora; Experts on AC During COVID,0
"No, the BBC didn’t interview a ‘crisis actor’ in a news report",0
FALSE: COVID-19 vaccines ‘weapons of mass destruction’,0
Fact Check: President Donald Trump Claims Coronavirus Only Affects Elderly With Comorbidities,0
Fact Check: Dermatopathologist Ryan Cole Does NOT Back With Data His Claim That Pfizer Vaccine Weakens Patients' Immune Systems,0
Fact Check: The post claiming tonic water and zinc will kill COVID-19 is misleading - Vishvas News,0
Ivermectin has not been approved as a Covid-19 treatment in South Africa,0
Unsupported claim that COVID-19 vaccines caused hundreds of serious reactions among military veterans misuses VAERS reports,0
Fact Check: Bogus info about govt spraying chemicals to kill coronavirus goes viral,0
No evidence of Coronavirus in chicken is found. It's a fake message.,0
There is no graphene oxide in the Covid-19 vaccines – Full Fact,0
VERA FILES FACT CHECK: Conspiracy theories on COVID-19 vaccines having microchips revived,0
Tromethamine in the Pfizer-BioNTech COVID-19 vaccine for children acts to improve the stability of the vaccine; it isn’t in the vaccine as a heart medication,0
Video From Lahore Passed Off as COVID-19 Norms Flouted in Delhi,0
Facebook posts promote false conspiracy that coronavirus testing patent was submitted in 2015,0
VERA FILES FACT CHECK: Salty and sour foods DO NOT cause SARS-CoV-2 to ‘explode and dissolve’,0
COVID-19 variants tested through genome sequencing,0
MISSING CONTEXT: 10 dead in Germany after receiving Pfizer vaccine,0
Testing by Canadian doctor does not prove Covid-19 shots cause clots,0
Antibiotic ointment not effective against COVID-19,0
Does Video Show Chinese Children Wearing Hazmat Suits?,0
Is the government 'sneakily' trying to change encryption rules?,0
Fact Check: Bill Gates Did NOT Write Open Letter Saying COVID-19 Reminds 'We Are All Equal',0
FACT CHECK: Does The Pfizer COVID-19 Vaccine Contain Graphene Oxide?,0
Fact check: Trump could have been exposed to COVID-19 before debate,0
COVID-19: Old Video from Azerbaijan Shared as Lockdown in Spain,0
VERA FILES FACT CHECK: COVID-19 vaccines are NOT dangerous,0
Did 85 Babies Under Age 1 Test Positive for COVID-19 in Single Texas County?,0
Ohio doctor didn’t die from COVID-19 vaccine,0
Irish agency says poster listing ‘death’ as COVID vaccine side effect is fake,0
‘Russophobic’: Kremlin Denies Evidence of Russian COVID-19 Disinformation Campaign,0
This video has been falsely subtitled to claim North Korea executed a Covid-19 patient,0
Posts mislead on Pfizer’s new COVID-19 vaccine formula,0
Viral Video of Amitabh Bachchan Thanking Nanavati Medics is Old,0
"Facebook post about Italy, coronavirus and 5G is almost all false – Full Fact",0
"VERA FILES FACT CHECK: Anti-vax doctor, ex-education Usec peddle falsehoods about COVID-19 jabs",0
Germany Did Not Halt COVID-19 Vaccines nor Claim They Are Unsafe | Misbar,0
The Covid-19 vaccines have not only been tested on healthy people as claimed – Full Fact,0
"No evidence to support these 'statistics' about effectiveness of face masks, expert says",0
Fact Check: Did Gavin Newsom Develop Bell's Palsy in Reaction to Booster?,0
Misleading claim circulates about the accuracy of COVID-19 tests in Australia,0
This CT Scan report does not represent the lungs of a COVID-19 vaccinated person,0
Old video recirculates online in misleading posts about Philippine economy during Covid-19 pandemic,0
"No scientific evidence that neem leaves can 'cure’ COVID-19 and its symptoms, doctors say",0
Why No Ads for COVID-19 Vaccines? (Hint: It Has Nothing To Do with Side Effects),0
Scientists warn against over-the-counter coronavirus ‘cures’,0
Fact Check: 2019 video of Swachh Sabarmati mission shared as Hindus destroying idols during Covid,0
"Cloth masks do not stop smoke particles, still effective against COVID-19",0
"Fact Check: Cattle vaccine not related to COVID 19, Misleading post getting viral - Vishvas News",0
Are US Schools Closing Again Due To Rising COVID-19 Cases? A Fact Check | BOOM,0
Trump’s False Claims About His Response to the Coronavirus (Published 2020),0
Canadian doctors make inaccurate Covid-19 claims in video,0
Facebook post cites doctors’ widely disputed calculations on COVID-19 death rate,0
More than 10 people are dying of Covid-19 each week in the UK – Full Fact,0
Message Claiming Coronavirus Can Last Up To 8 Hours In Air Is Misleading | BOOM,0
2019 Photo From Prayagraj Shared As Kumbh 2021 Amid COVID-19 Surge,0
Fact check: COVID-19 vaccine isn’t advertised on TV due to emergency authorization,0
Viral video misidentifies COVID-19 patient as Canadian PM’s wife,0
"No, The Simpsons Did Not Predict Delayed COVID-19 Vaccine Rollout | BOOM",0
Did Trump Say 'Nobody Likes Me'?,0
COVID-19 Vaccines Don't Have Patient-Tracking Devices,0
Covid-19 vaccines do not contain DNA-altering robots,0
A comparison of daily deaths from Covid-19 and non-Covid causes is incorrect – Full Fact,0
Doctor Makes False Claim About Stillbirths in Canadian Hospitals,0
"Fact Check: Govt Is Giving Rs 1.5 L to Municipality for each Covid patient? NO, viral claim is fake",0
Misleading video portrays EAM Jaishankar meeting G7 delegates after COVID scare,0
The Wuhan Lab and the Gain-of-Function Disagreement,0
This video of Indonesian officials dancing was taken before the country detected its first Covid-19 case,0
Madhya Pradesh’s largest COVID-19 care centre was not built by RSS,0
Donald Trump’s false claim that COVID-19 is less deadly than the flu,0
Vaccine being developed for COVID-19 won’t alter a person’s DNA,0
Research suggesting increased Covid-19 risk for dog-owners may be barking up the wrong tree – Full Fact,0
Back-to-school claim misuses 2017 Chinese seniors photo,0
"Unvaccinated individuals now account for the vast majority of COVID-19 hospitalizations and deaths in the U.S., according to available data",0
The evidence shows surgical masks do offer protection from Covid-19 – Full Fact,0
The Nuremberg Code doesn’t apply to COVID-19 vaccinations,0
Will Over Half A Million Sharks Be Killed for COVID-19 Vaccine?,0
Did an Ohio Man Die of COVID-19 After Vowing Not To Wear a Face Mask?,0
"Old, unrelated photo shared as family commits suicide in Surat due to hunger during lockdown",0
"Fact Check: Pine Needle Tea, Suramin Are NOT Cures For Autism Nor 'Antidote' For COVID Vaccine Side Effects",0
"No, Refugees In Malaysia Are Not Resisting COVID-19 Testing | BOOM",0
False claim circulates online that Australian government paid nursing homes to register deaths as caused by COVID-19,0
Fact Check: This decoction cannot cure COVID-19 in 24 hours; however it can help in boosting immunity - Vishvas News,0
"No, Wisconsin is not “clearly seeing a decline in COVID infections”",0
Selective: Asymptomatic COVID Transmission | Misbar,0
Was a Fatal Motorcycle Crash Listed Among COVID-19 Deaths in Florida?,0
COVID-19 vaccines offer benefits even to those previously infected,0
"No confirmed cases of the novel coronavirus have been recorded in Ethiopia (as of February 17, 2020)",0
"Coronavirus: The bogus meme targeting Dr Fauci, and other fake claims",0
False: Indian Health Minister Slapping Non-mask Wearers | Misbar,0
"Fact check: Study falsely claiming face masks are harmful, ineffective is not linked to Stanford",0
This photo has circulated in reports about the coffins of earthquake victims in Italy in 2009,0
"Video misrepresents Biden statements, policies on guns",0
Fake Messages Claim Shaheen Bagh Protester Tested Positive For Coronavirus | BOOM,0
Is This 'Barack + Hussein + Obama = COVID-19' Protest Sign Real?,0
This video actually shows a scene from a Mexican television drama,0
"No, Saudi Arabians Are Not Celebrating Lifting Of COVID-19 Lockdown | BOOM",0
"No, empty hospital beds do not indicate COVID-19 is a hoax",0
Ticketmaster won’t demand proof of a Covid-19 vaccine for concert entry – Full Fact,0
Fact-Check: Viral image claiming to be RSS Covid centre is that of Qatar stadium,0
Lower death rate doesn’t make delta variant less dangerous,0
UP Tops In Managing COVID-19? News Outlets Misreport Johns Hopkins Study | BOOM,0
Fact Check: These officials posing for Covid-19 vaccine is not what it looks like,0
No evidence of Coronavirus in Mutton was found. There is no harm in consuming thoroughly cooked meat,0
"VERA FILES FACT CHECK: Filipina vlogger’s claim on vaccines causing COVID-19 cases, hospitalizations FALSE",0
No evidence Pfizer Covid-19 vaccine affects women’s fertility – Full Fact,0
Irish Professor Makes Unfounded Claims About Long-Term Effects of mRNA Vaccines,0
"No, Pfizer’s head of research didn’t say the COVID-19 vaccine will make women infertile",0
Vaccines Provide Protection Against Delta Variant | Misbar,0
Fact-checking Sotomayor on kids with severe COVID-19,0
Pfizer CEO Has Not Taken COVID Vaccine | Misbar,0
Fact Check: Will liquor shops open in Telangana from March 29?,0
Did Georgia Capt. Jay Baker Promote 'Imported Virus From Chy-na' Shirts?,0
"Steineke’s actions, words don’t match on COVID-19 bill",0
Does Johns Hopkins University's Coronavirus Map Contain Malware?,0
Fact check: British boy's death not tied to COVID-19 vaccine,0
No scientific evidence indicates that cannabis can prevent or cure COVID-19 in patients,0
Doctors Don't Recommend Injecting COVID Vaccine Into Genitals | Misbar,0
Australian Navy vaccine side-effects post is all at sea,0
FACT CHECK: Viral Video Claims To Show Looting In Mexico During The Coronavirus Pandemic,0
Fact Check of Claims Made By Trump and Biden in Presidential Debate: Trump-Biden Presidential Debate Riddled With Factual Inaccuracies,0
Fact Check: WHO Tests For Coronavirus Do NOT Automatically Deliver False Positive Every Time,0
"Not all coronaviruses are seasonal, contrary to pathologist Ryan Cole’s claim; COVID-19 vaccines are effective at preventing illness",0
The Covid-19 vaccines have not only been tested on healthy people as claimed – Full Fact,0
Face Masks Don't Cause Legionnaires' Disease,0
Fact check: Pfizer's FDA-approved vaccine is available in US,0
Fact Check: Can this anti-tuberculosis vaccine prevent coronavirus?,0
"No, Nanavati Hospital does not recommend lemon, turmeric for COVID ""treatment""",0
COVID vaccination mandates do not contravene Australia’s human rights laws,0
Fact Check: Claim about Ram Mandir trust chief testing positive for COVID-19 is TRUE,0
This photo was taken in South Africa in 2016 -- it is unrelated to the coronavirus pandemic,0
"Yes, Austria Announced Compulsory Nationwide COVID-19 Vaccination",0
"Russian nurses are not working in their underwear, photos show isolated incident",0
"Fact Check: There Is NO Proof 2,000 People Died From The COVID-19 Vaccine And People Over 60 Do NOT Need To Have Someone With Them For 20 Days After The Shot For Health Precautions",0
Doctor who challenged Sajid Javid made misleading claims about vaccines – Full Fact,0
Cristiano Ronaldo is not converting his hotels into hospitals to treat COVID-19 patients,0
